HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT
5080618880,5080618320,5080078180,5080078180,121,121,526.6,526.6,"56900128","0","0","2","9185"
5080618840,5080618320,5080078180,5080078180,121.2,121.2,1524.8,1524.9,"56900129","0","0","1","9186"
5080078190,0,5080078190,5080078190,0,0,3071.3,3071.3,"56900131","0","1","0","9187"
5080078370,0,5080078370,5080078370,0,0,942.4,942.4,"56900132","0","0","1","9188"
5080078380,0,5080078380,5080078380,0,0,3979.4,3979.4,"56900133","0","1","0","9189"
5080078560,0,5080078560,5080078560,0,0,737.2,737.3,"56900134","0","0","1","9190"
5080078570,0,5080078570,5080078570,0,0,234.6,234.7,"56900135","0","1","0","9191"
5080078580,0,5080078580,5080078580,0,0,700.3,700.6,"56900136","0","0","1","9192"
5080078590,0,5080078590,5080078590,0,0,2546.6,2546.6,"56900137","0","1","0","9193"
5080078700,0,5080078700,5080078700,0,0,1250,1250,"56900138","0","0","1","9194"
5080078710,0,5080078710,5080078710,0,0,28.3,28.3,"56900139","0","1","0","9195"
5080078720,0,5080078720,5080078720,0,0,666.1,8106.5,"56900141","0","0","1","9196"
5080620520,5080078720,5080078720,5080078720,34,34,351.5,351.5,"56900142","0","0","2","9197"
5080620530,5080078720,5080078720,5080078720,34.2,34.2,604.3,7089,"56900143","0","0","1","9198"
5080620200,5080620530,5080078720,5080078720,57.5,57.5,1131.3,1131.3,"56900144","0","0","2","9199"
5080620240,5080620530,5080078720,5080078720,57.7,57.7,159.3,5353.7,"56900145","0","0","1","9200"
5080620080,5080620240,5080078720,5080078720,71.3,71.3,3312.6,3312.8,"56900146","0","0","2","9201"
5080620060,5080620240,5080078720,5080078720,71.4,71.4,338.9,1881.7,"56900147","0","0","1","9202"
5080619730,5080620060,5080078720,5080078720,104.3,104.3,835.7,836.2,"56900148","0","0","2","9203"
5080619720,5080620060,5080078720,5080078720,104.5,104.5,707.1,707.1,"56900149","0","0","1","9204"
5080078730,0,5080078730,5080078730,0,0,1217.2,1217.2,"56900151","0","1","0","9205"
5080078790,0,5080078790,5080078790,0,0,2573.8,2574.1,"56900152","0","0","1","9206"
5080078800,0,5080078800,5080078800,0,0,2191.7,2191.7,"56900153","0","1","0","9207"
5080078910,0,5080078910,5080078910,0,0,466.7,466.7,"56900154","0","0","1","9208"
5080078920,0,5080078920,5080078920,0,0,452.4,452.4,"56900155","0","1","0","9209"
5080078970,0,5080078970,5080078970,0,0,833,833.1,"56900156","0","0","1","9210"
5080078980,0,5080078980,5080078980,0,0,1040.6,1040.6,"56900157","0","1","0","9211"
5080079030,0,5080079030,5080079030,0,0,352.9,353.1,"56900158","0","0","1","9212"
5080079040,0,5080079040,5080079040,0,0,963.7,963.7,"56900159","0","1","0","9213"
5080079100,0,5080079100,5080079100,0,0,306,5236.1,"56900161","0","0","1","9214"
5080620250,5080079100,5080079100,5080079100,38.9,38.9,400.7,3256.7,"56900163","0","0","1","9215"
5080620230,5080079100,5080079100,5080079100,39.1,39.1,1673.6,1673.6,"56900162","0","0","2","9216"
5080620580,5080620250,5080079100,5080079100,60.3,60.3,156.8,2188.9,"56900165","0","0","1","9217"
5080620540,5080620250,5080079100,5080079100,60.3,60.3,667.2,667.2,"56900164","0","0","2","9218"
5080620660,5080620580,5080079100,5080079100,72.4,72.4,744.1,744.1,"56900166","0","0","2","9219"
5080620640,5080620580,5080079100,5080079100,72.5,72.5,277,1287.9,"56900167","0","0","1","9220"
5080620460,5080620640,5080079100,5080079100,92.2,92.2,671.7,671.7,"56900169","0","0","1","9221"
5080620470,5080620640,5080079100,5080079100,92.3,92.3,339.2,339.3,"56900168","0","0","2","9222"
5080079110,0,5080079110,5080079110,0,0,2365.4,2365.4,"56900170","0","1","0","9223"
5080079200,0,5080079200,5080079200,0,0,39.7,3884,"56900181","0","0","1","9224"
5080618380,5080079200,5080079200,5080079200,11.9,11.9,335.1,335.1,"56900182","0","0","2","9225"
5080618410,5080079200,5080079200,5080079200,12,12,339.8,3509.3,"56900183","0","0","1","9226"
5080618480,5080618410,5080079200,5080079200,19.9,19.9,401.1,401.3,"56900184","0","0","2","9227"
5080618510,5080618410,5080079200,5080079200,20,20,720.8,2768.2,"56900185","0","0","1","9228"
5080618810,5080618510,5080079200,5080079200,69.9,69.9,497.7,498,"56900186","0","0","2","9229"
5080618830,5080618510,5080079200,5080079200,70.1,70.1,221.2,1549.4,"56900187","0","0","1","9230"
5080618720,5080618830,5080079200,5080079200,92.1,92.1,536.3,536.3,"56900188","0","0","2","9231"
5080618740,5080618830,5080079200,5080079200,92.3,92.3,792.1,792.1,"56900189","0","0","1","9232"
5080079210,0,5080079210,5080079210,0,0,712.2,712.2,"56900191","0","1","0","9233"
5080079250,0,5080079250,5080079250,0,0,123,123.1,"56900192","0","0","1","9234"
5080079260,0,5080079260,5080079260,0,0,34.1,34.1,"56900193","0","1","0","9235"
5080079270,0,5080079270,5080079270,0,0,2471.7,2471.7,"56900194","0","0","1","9236"
5080079280,0,5080079280,5080079280,0,0,373.8,373.8,"56510001","0","1","0","9237"
5080079310,0,5080079310,5080079310,0,0,259.1,259.1,"56510002","0","0","1","9238"
5080079320,0,5080079320,5080079320,0,0,196.8,196.8,"56510003","0","1","0","9239"
5080079350,0,5080079350,5080079350,0,0,336.3,336.3,"56510004","0","0","1","9240"
5080079360,0,5080079360,5080079360,0,0,298,298,"56510005","0","1","0","9241"
5080079390,0,5080079390,5080079390,0,0,225.4,225.4,"56510006","0","0","1","9242"
5080079400,0,5080079400,5080079400,0,0,1123.8,1123.8,"56510007","0","1","0","9243"
5080079450,0,5080079450,5080079450,0,0,581.8,581.8,"56510008","0","0","1","9244"
5080079460,0,5080079460,5080079460,0,0,542,542,"56510009","0","1","0","9245"
5080087590,0,5080087590,5080087590,0,0,0.8,736713.1,"56810100","2","0","1","9736"
5080491580,5080087590,5080087590,5080087590,0.2,0.2,1458.9,36361.6,"56810210","1","0","3","9737"
5080491570,5080087590,5080087590,5080087590,0.2,0.2,925.6,925.9,"56810400","1","0","5","9738"
5080491500,5080087590,5080087590,5080087590,0.2,0.2,0.2,442135.8,"56830000","1","0","1","9739"
5080491510,5080087590,5080087590,5080087590,0.3,0.3,624.1,247816.1,"56821100","1","0","2","9740"
5080491670,5080087590,5080087590,5080087590,0.3,0.3,0.4,9472.9,"56810610","1","0","4","9741"
5080491370,5080491500,5080087590,5080087590,0.7,0.7,141.9,81906,"56841000","1","0","2","9742"
5080491660,5080491670,5080087590,5080087590,0.7,0.7,0.2,7516.4,"56810630","1","0","4","9743"
5080491380,5080491500,5080087590,5080087590,0.9,0.9,312.8,360229.6,"56850011","1","0","1","9744"
5080491750,5080491670,5080087590,5080087590,0.9,0.9,1955.9,1956.1,"56810620","1","0","5","9745"
5080491650,5080491660,5080087590,5080087590,1.1,1.1,803.5,3186.5,"56810650","1","0","4","9746"
5080491740,5080491660,5080087590,5080087590,1.2,1.2,331,4329.7,"56810641","1","0","5","9747"
5080486640,5080491370,5080087590,5080087590,25.2,25.2,580.9,49424.1,"56843000","1","0","2","9748"
5080486630,5080491370,5080087590,5080087590,25.3,25.3,293,32340.3,"56842100","1","0","3","9749"
5080485640,5080491380,5080087590,5080087590,31.1,31.1,218.3,218.6,"56850012","1","0","2","9750"
5080485650,5080491380,5080087590,5080087590,31.2,31.2,365.5,359698,"56850013","1","0","1","9751"
5080496060,5080491740,5080087590,5080087590,37.1,37.1,39.6,1293,"56810643","1","0","5","9752"
5080496230,5080491740,5080087590,5080087590,37.2,37.2,2705.8,2705.8,"56810642","1","0","6","9753"
5080487910,5080491510,5080087590,5080087590,37.9,37.9,281.2,246427,"56821311","1","0","2","9754"
5080487750,5080491510,5080087590,5080087590,38.1,38.1,765.3,765.3,"56821200","1","0","3","9755"
5080495650,5080496060,5080087590,5080087590,42,42,123.1,123.4,"56810644","1","0","6","9756"
5080495580,5080496060,5080087590,5080087590,42.2,42.2,282.4,1130.1,"56810645","1","0","5","9757"
5080491560,5080491650,5080087590,5080087590,50.4,50.4,158.7,1766,"56810670","1","0","4","9758"
5080491640,5080491650,5080087590,5080087590,50.4,50.4,616.9,617.1,"56810660","1","0","5","9759"
5080488740,5080487910,5080087590,5080087590,56.9,56.9,302.2,302.4,"56821312","1","0","3","9760"
5080482180,5080486630,5080087590,5080087590,56.9,56.9,309.5,30111.2,"56842301","1","0","3","9761"
5080488880,5080487910,5080087590,5080087590,56.9,56.9,1714.7,245843.5,"56821313","1","0","2","9762"
5080482110,5080486630,5080087590,5080087590,56.9,56.9,1936.6,1936.6,"56842200","1","0","4","9763"
5080481870,5080485650,5080087590,5080087590,60.1,60.1,175.5,175.5,"56850014","1","0","2","9764"
5080481770,5080485650,5080087590,5080087590,60.3,60.3,244.3,359157.3,"56850015","1","0","1","9765"
5080495870,5080495580,5080087590,5080087590,65.5,65.5,172.9,676.3,"56810647","1","0","5","9766"
5080496050,5080495580,5080087590,5080087590,65.5,65.5,171.5,171.5,"56810646","1","0","6","9767"
5080489060,5080491560,5080087590,5080087590,69.7,69.7,476.9,476.9,"56810680","1","0","5","9768"
5080489170,5080491560,5080087590,5080087590,69.8,69.8,1130.5,1130.5,"56810690","1","0","4","9769"
5080496980,5080495870,5080087590,5080087590,78.4,78.4,127.6,127.6,"56810648","1","0","6","9770"
5080497040,5080495870,5080087590,5080087590,78.5,78.5,375.9,375.9,"56810649","1","0","5","9771"
5080479120,5080481770,5080087590,5080087590,80.5,80.5,2168.6,358711.5,"56850017","1","0","1","9772"
5080479030,5080481770,5080087590,5080087590,80.7,80.7,201.5,201.6,"56850016","1","0","2","9773"
5080501440,5080491580,5080087590,5080087590,82.3,82.3,304.9,12947,"56810221","1","0","4","9774"
5080501550,5080491580,5080087590,5080087590,82.5,82.5,1115.1,21956.1,"56810230","1","0","3","9775"
5080477050,5080486640,5080087590,5080087590,86.9,86.9,749.8,44166.5,"56845000","1","0","2","9776"
5080476910,5080486640,5080087590,5080087590,87.1,87.1,732.3,4676.7,"56844001","1","0","3","9777"
5080486300,5080482180,5080087590,5080087590,109,109,153.6,29024.6,"56842303","1","0","3","9778"
5080486140,5080482180,5080087590,5080087590,109,109,777,777.1,"56842302","1","0","4","9779"
5080504670,5080501440,5080087590,5080087590,110.8,110.8,2530.9,2530.9,"56810222","1","0","5","9780"
5080504770,5080501440,5080087590,5080087590,111,111,1629.6,10551.8,"56810223","1","0","4","9781"
5080508490,5080501550,5080087590,5080087590,123.5,123.5,1838.9,1839,"56810240","1","0","4","9782"
5080508480,5080501550,5080087590,5080087590,123.6,123.6,597.2,19002,"56810250","1","0","3","9783"
5080486230,5080486300,5080087590,5080087590,138,138,1213.5,1213.5,"56842304","1","0","4","9784"
5080486080,5080486300,5080087590,5080087590,138.1,138.1,229.2,27657.4,"56842305","1","0","3","9785"
5080510860,5080508480,5080087590,5080087590,151.7,151.7,946.2,16190.6,"56810270","1","0","3","9786"
5080510960,5080508480,5080087590,5080087590,151.7,151.7,2214.7,2214.7,"56810260","1","0","4","9787"
5080473310,5080477050,5080087590,5080087590,154.6,154.6,2459.2,2459.2,"56846000","1","0","3","9788"
5080473110,5080477050,5080087590,5080087590,154.8,154.8,510.8,40957.7,"56847001","1","0","2","9789"
5080472190,5080476910,5080087590,5080087590,162,162,308.2,308.6,"56844002","1","0","4","9790"
5080472050,5080476910,5080087590,5080087590,162.2,162.2,665,3636.1,"56844003","1","0","3","9791"
5080483340,5080486080,5080087590,5080087590,169,169,42.8,26791.4,"56842307","1","0","3","9792"
5080483300,5080486080,5080087590,5080087590,169,169,636.9,636.9,"56842306","1","0","4","9793"
5080482730,5080483340,5080087590,5080087590,176.8,176.8,1781.8,18372.2,"56842500","1","0","3","9794"
5080482640,5080483340,5080087590,5080087590,176.8,176.8,2351.8,8376.5,"56842401","1","0","4","9795"
5080512550,5080510860,5080087590,5080087590,176.9,176.9,857.8,7399,"56810291","1","0","3","9796"
5080512660,5080510860,5080087590,5080087590,177.1,177.1,140.2,7845.4,"56810281","1","0","4","9797"
5080469250,5080473110,5080087590,5080087590,184.9,184.9,703.9,40098.8,"56847003","1","0","2","9798"
5080469500,5080473110,5080087590,5080087590,185.1,185.1,347.8,348,"56847002","1","0","3","9799"
5080514390,5080512660,5080087590,5080087590,192.9,192.9,361.3,4776.3,"56810283","1","0","4","9800"
5080514520,5080512660,5080087590,5080087590,192.9,192.9,2928.9,2928.9,"56810282","1","0","5","9801"
5080497860,5080488880,5080087590,5080087590,202.8,202.8,789,243872.1,"56821315","1","0","2","9802"
5080497950,5080488880,5080087590,5080087590,202.8,202.8,257.8,257.8,"56821314","1","0","3","9803"
5080520570,5080504770,5080087590,5080087590,208.1,208.1,4648.7,4648.7,"56810224","1","0","5","9804"
5080520580,5080504770,5080087590,5080087590,208.2,208.2,793.3,4798,"56810225","1","0","4","9805"
5080465590,5080469250,5080087590,5080087590,213.2,213.2,1836,39040.6,"56847005","1","0","2","9806"
5080465820,5080469250,5080087590,5080087590,213.2,213.2,354.3,354.4,"56847004","1","0","3","9807"
5080514670,5080514390,5080087590,5080087590,217.1,217.1,1366.6,3790.3,"56810285","1","0","4","9808"
5080514780,5080514390,5080087590,5080087590,217.3,217.3,624.6,624.6,"56810284","1","0","5","9809"
5080463660,5080472050,5080087590,5080087590,223.5,223.5,122.2,2800.4,"56844005","1","0","3","9810"
5080463790,5080472050,5080087590,5080087590,223.7,223.7,170.5,170.5,"56844004","1","0","4","9811"
5080475170,5080479120,5080087590,5080087590,227,227,348.5,348.5,"56850018","1","0","2","9812"
5080475020,5080479120,5080087590,5080087590,227.2,227.2,241.8,356197.3,"56850019","1","0","1","9813"
5080482700,5080482730,5080087590,5080087590,227.6,227.6,1361.4,13325.7,"56842700","1","0","3","9814"
5080482860,5080482730,5080087590,5080087590,227.6,227.6,332.7,3264.4,"56842601","1","0","4","9815"
5080495590,5080497860,5080087590,5080087590,229.8,229.8,335.5,335.6,"56821316","1","0","3","9816"
5080495470,5080497860,5080087590,5080087590,229.9,229.9,452.9,242747.6,"56821317","1","0","2","9817"
5080509980,5080512550,5080087590,5080087590,239,239,539.4,6141.6,"56810293","1","0","3","9818"
5080510190,5080512550,5080087590,5080087590,239,239,399.8,399.9,"56810292","1","0","4","9819"
5080461080,5080463660,5080087590,5080087590,240.4,240.4,423.2,1451,"56844007","1","0","3","9820"
5080460930,5080463660,5080087590,5080087590,240.6,240.6,1227.5,1227.5,"56844006","1","0","4","9821"
5080472860,5080475020,5080087590,5080087590,241.3,241.3,10.1,354888.2,"56850030","1","0","1","9822"
5080472920,5080475020,5080087590,5080087590,241.3,241.3,1067.1,1067.3,"56850020","1","0","2","9823"
5080472200,5080472860,5080087590,5080087590,244.9,244.9,1699.6,1699.6,"56850040","1","0","2","9824"
5080472460,5080472860,5080087590,5080087590,245,245,59.2,353178.5,"56850051","1","0","1","9825"
5080493600,5080495470,5080087590,5080087590,246.9,246.9,260.6,260.7,"56821318","1","0","3","9826"
5080493610,5080495470,5080087590,5080087590,247,247,2676.4,242034.2,"56821319","1","0","2","9827"
5080472610,5080472460,5080087590,5080087590,249.8,249.8,317.6,317.6,"56850052","1","0","2","9828"
5080472470,5080472460,5080087590,5080087590,250,250,543.4,352802.2,"56850053","1","0","1","9829"
5080521030,5080520580,5080087590,5080087590,250.4,250.4,413.4,3598.3,"56810227","1","0","4","9830"
5080521110,5080520580,5080087590,5080087590,250.5,250.5,406.4,406.4,"56810226","1","0","5","9831"
5080486290,5080482860,5080087590,5080087590,253.3,253.3,405.5,405.5,"56842602","1","0","5","9832"
5080486280,5080482860,5080087590,5080087590,253.5,253.5,187.4,2526.2,"56842603","1","0","4","9833"
5080488470,5080486280,5080087590,5080087590,267.4,267.4,322.6,322.6,"56842604","1","0","5","9834"
5080488550,5080486280,5080087590,5080087590,267.5,267.5,209.5,2016.1,"56842605","1","0","4","9835"
5080520690,5080521030,5080087590,5080087590,270.8,270.8,1567.5,1567.7,"56810229","1","0","4","9836"
5080520490,5080521030,5080087590,5080087590,270.8,270.8,1617.4,1617.4,"56810228","1","0","5","9837"
5080477460,5080482640,5080087590,5080087590,272.5,272.5,43.3,5223.9,"56842403","1","0","4","9838"
5080477560,5080482640,5080087590,5080087590,272.5,272.5,801,801,"56842402","1","0","5","9839"
5080485300,5080482700,5080087590,5080087590,273.6,273.6,248.6,4987.5,"56842901","1","0","3","9840"
5080485510,5080482700,5080087590,5080087590,273.6,273.6,321.9,6976.9,"56842801","1","0","4","9841"
5080476900,5080477460,5080087590,5080087590,275.7,275.7,140.4,4431.3,"56842405","1","0","4","9842"
5080476890,5080477460,5080087590,5080087590,275.7,275.7,749.1,749.3,"56842404","1","0","5","9843"
5080464660,5080461080,5080087590,5080087590,282.4,282.4,970.6,970.6,"56844009","1","0","3","9844"
5080464840,5080461080,5080087590,5080087590,282.4,282.4,148.3,148.6,"56844008","1","0","4","9845"
5080491900,5080488550,5080087590,5080087590,286.1,286.1,415.2,415.4,"56842606","1","0","5","9846"
5080491950,5080488550,5080087590,5080087590,286.1,286.1,165.8,1391.4,"56842607","1","0","4","9847"
5080488120,5080485510,5080087590,5080087590,291.8,291.8,430.6,6202.2,"56842803","1","0","4","9848"
5080487900,5080485510,5080087590,5080087590,291.8,291.8,453,453,"56842802","1","0","5","9849"
5080507170,5080509980,5080087590,5080087590,292.3,292.3,636.7,3893,"56810295","1","0","3","9850"
5080507460,5080509980,5080087590,5080087590,292.3,292.3,1709.6,1709.6,"56810294","1","0","4","9851"
5080484340,5080485300,5080087590,5080087590,294.9,294.9,283.2,4439.3,"56842903","1","0","3","9852"
5080484210,5080485300,5080087590,5080087590,295.1,295.1,299.6,299.6,"56842902","1","0","4","9853"
5080516800,5080514670,5080087590,5080087590,298,298,1074.9,1553.6,"56810287","1","0","4","9854"
5080517000,5080514670,5080087590,5080087590,298,298,870.1,870.1,"56810286","1","0","5","9855"
5080472850,5080476900,5080087590,5080087590,299,299,528.5,528.5,"56842406","1","0","5","9856"
5080472750,5080476900,5080087590,5080087590,299,299,326.2,3762.7,"56842407","1","0","4","9857"
5080494210,5080491950,5080087590,5080087590,300.1,300.1,695.4,695.4,"56842609","1","0","4","9858"
5080494200,5080491950,5080087590,5080087590,300.2,300.2,530.2,530.2,"56842608","1","0","5","9859"
5080465950,5080472470,5080087590,5080087590,302.3,302.3,99.2,352132.7,"56850055","1","0","1","9860"
5080466100,5080472470,5080087590,5080087590,302.5,302.5,126.2,126.2,"56850054","1","0","2","9861"
5080464490,5080465590,5080087590,5080087590,308.9,308.9,25.7,36578.8,"56847007","1","0","2","9862"
5080464600,5080465590,5080087590,5080087590,308.9,308.9,626.2,626.3,"56847006","1","0","3","9863"
5080464760,5080465950,5080087590,5080087590,312.7,312.7,445.3,445.6,"56850060","1","0","2","9864"
5080464670,5080465950,5080087590,5080087590,312.7,312.7,839.4,351587.9,"56850070","1","0","1","9865"
5080464300,5080464490,5080087590,5080087590,312.8,312.8,295.2,36058.9,"56847009","1","0","2","9866"
5080464430,5080464490,5080087590,5080087590,312.8,312.8,493.8,494.1,"56847008","1","0","3","9867"
5080489950,5080488120,5080087590,5080087590,316.2,316.2,1482.9,1483.4,"56842804","1","0","5","9868"
5080489730,5080488120,5080087590,5080087590,316.4,316.4,489.5,4288.4,"56842805","1","0","4","9869"
5080470010,5080472750,5080087590,5080087590,317.1,317.1,2114.3,2114.4,"56842409","1","0","4","9870"
5080469910,5080472750,5080087590,5080087590,317.3,317.3,1322,1322,"56842408","1","0","5","9871"
5080483460,5080484340,5080087590,5080087590,320.1,320.1,206.9,207,"56842904","1","0","4","9872"
5080483380,5080484340,5080087590,5080087590,320.2,320.2,3.8,3949.2,"56842905","1","0","3","9873"
5080483290,5080483380,5080087590,5080087590,321.9,321.9,235.5,235.5,"56842906","1","0","4","9874"
5080483230,5080483380,5080087590,5080087590,322.1,322.1,1291.7,3710,"56842907","1","0","3","9875"
5080462270,5080464300,5080087590,5080087590,328.6,328.6,195.9,17101.8,"56849010","1","0","2","9876"
5080462200,5080464300,5080087590,5080087590,328.7,328.7,2145.8,18662.2,"56848010","1","0","3","9877"
5080502360,5080507170,5080087590,5080087590,332.2,332.2,1601.5,2678.3,"56810297","1","0","3","9878"
5080502200,5080507170,5080087590,5080087590,332.2,332.2,578.3,578.3,"56810296","1","0","4","9879"
5080486320,5080493610,5080087590,5080087590,332.2,332.2,184.5,239061.2,"56821331","1","0","2","9880"
5080486470,5080493610,5080087590,5080087590,332.3,332.3,434.4,434.4,"56821320","1","0","3","9881"
5080483920,5080486320,5080087590,5080087590,349.7,349.7,8.8,238617,"56821333","1","0","2","9882"
5080483910,5080486320,5080087590,5080087590,349.7,349.7,259.7,259.7,"56821332","1","0","3","9883"
5080516900,5080516800,5080087590,5080087590,351.1,351.1,202.6,202.6,"56810289","1","0","4","9884"
5080516990,5080516800,5080087590,5080087590,351.2,351.2,275.8,276,"56810288","1","0","5","9885"
5080484240,5080483920,5080087590,5080087590,352.3,352.3,259.5,259.5,"56821334","1","0","3","9886"
5080484010,5080483920,5080087590,5080087590,352.5,352.5,709.8,238348.7,"56821335","1","0","2","9887"
5080463640,5080462270,5080087590,5080087590,354.2,354.2,2482.1,15654.2,"56849030","1","0","2","9888"
5080463710,5080462270,5080087590,5080087590,354.2,354.2,1251.7,1251.8,"56849020","1","0","3","9889"
5080488460,5080489730,5080087590,5080087590,356.9,356.9,1225,1225,"56842806","1","0","5","9890"
5080488240,5080489730,5080087590,5080087590,357,357,10.4,2574.1,"56842807","1","0","4","9891"
5080488020,5080488240,5080087590,5080087590,359.5,359.5,914.8,914.9,"56842808","1","0","5","9892"
5080487890,5080488240,5080087590,5080087590,359.7,359.7,1648.9,1648.9,"56842809","1","0","4","9893"
5080457370,5080464670,5080087590,5080087590,363.9,363.9,124,348472.9,"56850090","1","0","1","9894"
5080457510,5080464670,5080087590,5080087590,364.1,364.1,2275.8,2275.9,"56850080","1","0","2","9895"
5080456070,5080457370,5080087590,5080087590,373.8,373.8,25.7,121112.8,"56861010","1","0","2","9896"
5080455970,5080457370,5080087590,5080087590,373.8,373.8,46.6,227236.3,"56871001","1","0","1","9897"
5080455290,5080456070,5080087590,5080087590,382.9,382.9,34,120855.3,"56861030","1","0","2","9898"
5080455280,5080456070,5080087590,5080087590,382.9,382.9,231.8,231.8,"56861020","1","0","3","9899"
5080454240,5080455970,5080087590,5080087590,384.5,384.5,371.3,371.4,"56871002","1","0","2","9900"
5080454250,5080455970,5080087590,5080087590,384.7,384.7,653,226818,"56871003","1","0","1","9901"
5080479880,5080484010,5080087590,5080087590,391.3,391.3,276.4,276.4,"56821336","1","0","3","9902"
5080479790,5080484010,5080087590,5080087590,391.5,391.5,410,237362.1,"56821337","1","0","2","9903"
5080452170,5080462200,5080087590,5080087590,392.4,392.4,2264.5,11694.4,"56848030","1","0","3","9904"
5080452020,5080462200,5080087590,5080087590,392.4,392.4,260.5,4890.9,"56848021","1","0","4","9905"
5080454370,5080455290,5080087590,5080087590,395.4,395.4,398.2,113724.2,"56861050","1","0","2","9906"
5080454510,5080455290,5080087590,5080087590,395.4,395.4,40.3,7097.1,"56861041","1","0","3","9907"
5080476060,5080483230,5080087590,5080087590,396.4,396.4,1008,1008.2,"56842908","1","0","4","9908"
5080476320,5080483230,5080087590,5080087590,396.6,396.6,1410.3,1410.3,"56842909","1","0","3","9909"
5080454130,5080454510,5080087590,5080087590,408,408,1612.3,6392.7,"56861043","1","0","3","9910"
5080454260,5080454510,5080087590,5080087590,408,408,663.9,664.1,"56861042","1","0","4","9911"
5080476080,5080479790,5080087590,5080087590,414.9,414.9,212.9,212.9,"56821338","1","0","3","9912"
5080476010,5080479790,5080087590,5080087590,415.1,415.1,306.7,236739.3,"56821339","1","0","2","9913"
5080447450,5080452020,5080087590,5080087590,418,418,363.9,3548.8,"56848023","1","0","4","9914"
5080447460,5080452020,5080087590,5080087590,418,418,1081.9,1081.9,"56848022","1","0","5","9915"
5080511190,5080502360,5080087590,5080087590,419.7,419.7,679.1,679.1,"56810299","1","0","3","9916"
5080511180,5080502360,5080087590,5080087590,419.7,419.7,398,398.1,"56810298","1","0","4","9917"
5080446780,5080454250,5080087590,5080087590,429,429,514.8,514.8,"56871004","1","0","2","9918"
5080446670,5080454250,5080087590,5080087590,429.2,429.2,1670.5,225650.4,"56871005","1","0","1","9919"
5080448900,5080454370,5080087590,5080087590,432,432,1512.7,112266.4,"56861070","1","0","2","9920"
5080448730,5080454370,5080087590,5080087590,432,432,1059.5,1059.6,"56861060","1","0","3","9921"
5080463470,5080463640,5080087590,5080087590,440.3,440.3,1452,1452,"56849040","1","0","3","9922"
5080463370,5080463640,5080087590,5080087590,440.5,440.5,1455.2,11773,"56849051","1","0","2","9923"
5080446290,5080447450,5080087590,5080087590,446.9,446.9,38.3,2757.3,"56848025","1","0","4","9924"
5080446560,5080447450,5080087590,5080087590,446.9,446.9,427.6,427.6,"56848024","1","0","5","9925"
5080469940,5080476010,5080087590,5080087590,453.8,453.8,196.7,235950.5,"56821350","1","0","2","9926"
5080470090,5080476010,5080087590,5080087590,453.9,453.9,1043.6,1043.6,"56821340","1","0","3","9927"
5080446060,5080446290,5080087590,5080087590,454,454,478.9,1950.5,"56848027","1","0","4","9928"
5080445790,5080446290,5080087590,5080087590,454,454,768.4,768.5,"56848026","1","0","5","9929"
5080451090,5080454130,5080087590,5080087590,461.2,461.2,1072.6,1072.7,"56861044","1","0","4","9930"
5080450910,5080454130,5080087590,5080087590,461.2,461.2,740.4,3707.8,"56861045","1","0","3","9931"
5080470480,5080469940,5080087590,5080087590,470.2,470.2,241.9,235390.2,"56821370","1","0","2","9932"
5080470630,5080469940,5080087590,5080087590,470.3,470.3,364.5,364.5,"56821360","1","0","3","9933"
5080453630,5080452170,5080087590,5080087590,490.6,490.6,451.7,7377.1,"56848050","1","0","3","9934"
5080453440,5080452170,5080087590,5080087590,490.7,490.7,2052.7,2052.9,"56848040","1","0","4","9935"
5080444440,5080450910,5080087590,5080087590,497.4,497.4,523.9,2128.4,"56861047","1","0","3","9936"
5080444430,5080450910,5080087590,5080087590,497.4,497.4,838.8,839,"56861046","1","0","4","9937"
5080444910,5080446060,5080087590,5080087590,500.7,500.7,1048.2,1048.2,"56848029","1","0","4","9938"
5080444780,5080446060,5080087590,5080087590,500.9,500.9,423.8,424,"56848028","1","0","5","9939"
5080472210,5080470480,5080087590,5080087590,501.8,501.8,447.7,447.9,"56821380","1","0","3","9940"
5080472350,5080470480,5080087590,5080087590,501.8,501.8,65.7,234700.5,"56821390","1","0","2","9941"
5080472480,5080472350,5080087590,5080087590,504.5,504.5,610.6,233535.4,"56821500","1","0","2","9942"
5080472680,5080472350,5080087590,5080087590,504.5,504.5,1099.7,1099.7,"56821400","1","0","3","9943"
5080453920,5080453630,5080087590,5080087590,514.2,514.2,1944.1,5531.3,"56848070","1","0","3","9944"
5080453840,5080453630,5080087590,5080087590,514.2,514.2,1393.7,1393.8,"56848060","1","0","4","9945"
5080441930,5080444440,5080087590,5080087590,521.6,521.6,751.7,751.7,"56861048","1","0","4","9946"
5080441940,5080444440,5080087590,5080087590,521.8,521.8,853.2,853.2,"56861049","1","0","3","9947"
5080458230,5080463370,5080087590,5080087590,531,531,87.4,9842.8,"56849053","1","0","2","9948"
5080458340,5080463370,5080087590,5080087590,531,531,474.8,474.8,"56849052","1","0","3","9949"
5080433530,5080448900,5080087590,5080087590,540,540,2108.9,2108.9,"56861080","1","0","3","9950"
5080457690,5080458230,5080087590,5080087590,540.1,540.1,900.5,900.7,"56849054","1","0","3","9951"
